pred,label
811,310
973,22
643,384
184,40
1352,113
489,169
181,200
113,354
229,29
455,114
13,143
82,203
791,362
111,182
1074,233
328,382
56,143
892,145
80,208
145,7
892,2
276,83
1306,69
145,143
146,147
164,187
561,55
799,130
1004,202
1371,73
47,275
1371,26
4,143
896,49
200,143
647,177
239,78
973,143
1349,22
569,235
13,158
1111,319
56,143
56,143
188,230
56,143
145,132
56,143
111,107
969,160
893,131
892,147
874,223
178,143
1105,175
952,62
1242,163
568,13
794,3
56,8
167,30
377,38
489,161
568,36
118,72
146,143
926,12
4,22
973,143
925,61
1306,193
13,143
186,124
111,107
663,106
178,158
111,147
229,98
794,12
200,8
1306,69
180,176
973,41
1276,57
466,143
924,141
18,118
643,169
45,46
441,141
80,377
1141,223
141,127
181,200
925,73
180,125
526,107
973,190
374,217
184,210
1105,175
1276,365
146,182
178,41
1372,223
490,232
643,12
950,143
850,133
374,177
1352,218
642,113
569,38
1138,224
794,287
896,2
892,2
892,108
794,8
13,143
56,143
145,41
36,64
111,2
892,2
1364,275
6,190
643,29
181,7
114,393
288,49
178,143
976,56
13,143
568,223
146,147
180,223
1372,223
13,143
111,145
952,202
925,13
840,44
145,8
56,142
56,132
926,104
794,2
893,131
178,158
146,147
950,104
793,26
11,378
56,151
36,243
178,41
200,143
868,125
794,232
13,143
1337,64
434,7
56,7
262,194
239,153
56,143
1108,168
145,41
262,103
146,12
950,73
13,143
13,143
82,32
443,143
925,223
56,143
178,41
306,25
347,393
4,64
56,143
36,250
874,125
56,143
811,77
111,145
200,182
952,35
1172,221
181,64
1106,362
56,34
1138,271
178,143
229,107
858,125
56,143
232,383
1364,225
178,41
78,170
83,275
1112,153
663,190
1108,15
642,119
88,83
1337,18
56,132
926,14
200,143
315,310
1173,249
1138,106
1371,196
111,8
56,143
181,117
924,118
998,200
178,7
911,53
111,147
146,143
13,143
200,158
56,8
200,190
111,143
56,143
146,2
896,81
793,117
794,151
36,116
973,106
455,64
63,41
1349,18
992,160
794,147
1138,269
799,138
97,258
1172,333
950,35
1377,200
178,40
973,22
793,200
200,143
146,151
985,232
56,143
111,11
643,224
1377,127
793,61
146,143
71,241
1372,117
850,77
926,61
80,27
892,232
925,14
111,2
4,6
56,132
952,202
56,143
896,6
840,124
97,354
490,7
985,143
892,143
178,40
928,214
178,41
4,143
145,143
851,22
146,182
178,40
1375,26
771,36
1108,302
1137,203
178,18
809,119
489,131
1028,223
892,145
157,237
851,30
1324,383
1108,154
13,143
850,21
892,107
229,3
145,143
56,132
970,30
1375,328
178,143
88,376
951,62
11,250
111,143
924,12
1372,118
1074,339
643,49
146,190
13,132
288,3
976,202
221,322
56,143
973,143
1106,83
973,40
75,115
1174,298
13,143
180,73
36,244
858,25
178,143
1074,322
56,8
1372,104
145,143
1172,180
18,210
69,143
643,384
145,143
594,392
56,143
1172,16
18,121
952,60
896,161
892,98
145,132
896,6
1372,60
925,26
13,143
200,143
229,3
181,22
200,190
200,8
489,271
239,373
845,193
1112,303
146,145
1112,153
896,6
1321,220
377,177
146,12
200,143
239,83
42,143
115,250
45,111
1138,81
146,143
874,125
69,217
6,143
146,143
13,143
1172,129
1028,74
56,143
111,108
73,45
663,18
80,368
111,145
62,293
663,175
118,115
1172,46
952,171
973,22
1375,11
663,163
1377,142
985,232
221,230
146,147
146,151
434,241
794,19
840,249
858,74
791,231
794,2
920,392
200,143
42,378
288,3
38,193
443,30
178,12
794,145
20,102
643,384
1108,136
1107,322
1377,168
288,384
985,232
56,143
229,12
1107,338
443,220
1375,210
56,8
13,143
56,143
377,25
73,25
950,73
951,118
56,143
145,41
1108,166
663,106
180,237
178,8
874,55
56,7
951,26
1187,103
820,85
124,263
178,143
6,143
952,71
928,207
1372,60
785,245
1083,126
1365,263
146,151
1112,301
870,192
128,216
951,26
924,26
771,56
145,190
145,210
4,40
13,143
115,111
56,143
180,176
180,36
56,132
256,211
288,12
145,127
1352,221
1375,210
1192,180
118,244
1119,162
1372,104
157,223
45,113
1084,263
892,232
896,269
760,262
18,118
820,28
441,269
757,223
111,151
1352,216
111,107
146,190
926,117
13,143
146,143
1119,4
115,214
13,143
146,143
874,36
232,136
1106,233
34,222
61,48
1112,141
896,271
200,40
141,71
288,12
794,232
951,118
288,98
950,35
288,81
434,47
56,41
1176,350
569,235
178,158
56,143
444,36
13,143
184,176
4,143
771,56
184,223
794,29
146,147
56,143
374,235
229,12
56,8
793,177
200,143
145,41
642,124
1321,16
111,108
892,232
111,143
663,131
56,8
927,333
69,241
643,207
865,284
1321,211
219,175
952,26
4,127
184,60
1377,2
926,35
146,147
928,229
164,268
56,143
13,143
118,278
157,60
951,14
950,13
952,237
951,74
805,148
19,93
893,142
164,187
667,23
927,111
374,119
157,118
13,143
793,223
146,108
145,143
950,35
950,60
896,106
1364,129
111,151
145,143
947,73
25,321
184,26
180,121
178,7
951,202
868,62
145,132
36,116
229,3
146,143
0,26
553,173
56,143
115,10
145,41
69,32
41,170
643,147
36,244
1372,223
56,182
1349,30
111,145
146,8
78,223
976,11
663,149
157,26
794,173
568,104
111,145
569,26
69,235
32,192
57,220
1119,85
200,147
1372,73
820,373
643,81
896,6
229,29
973,22
1112,168
13,8
229,3
229,29
647,47
167,30
200,182
56,143
1028,71
13,143
288,29
973,143
111,107
924,26
1349,30
184,170
892,143
793,12
1105,64
1192,377
56,41
0,250
56,143
643,271
288,384
200,143
190,250
1337,207
845,193
145,132
56,132
232,136
1372,26
1108,85
229,369
11,187
1105,166
200,151
1106,233
32,192
976,237
851,22
1375,210
643,169
181,127
1349,47
1112,82
1321,47
794,11
685,195
973,30
56,8
1105,355
69,180
56,143
663,163
13,190
950,60
1139,242
219,355
1321,365
6,8
685,20
928,124
791,82
56,8
896,224
111,143
961,223
490,12
1371,73
1375,210
952,202
926,223
892,107
157,237
1364,105
568,35
200,143
56,132
791,300
973,147
4,71
892,2
97,143
489,269
56,143
229,29
56,143
56,143
13,143
56,158
809,266
950,73
200,8
178,132
793,73
45,113
56,190
1242,355
896,11
178,41
643,287
47,173
113,230
73,25
1364,216
1138,11
229,384
811,366
56,132
600,23
13,41
1371,202
13,143
146,151
145,158
146,108
794,232
146,108
56,8
56,143
377,46
969,230
1126,320
15,59
229,287
200,143
41,170
1372,143
794,151
950,60
111,145
181,61
181,127
157,104
1372,62
19,53
88,140
305,52
569,209
663,163
13,143
663,175
794,232
200,143
973,106
115,378
643,224
308,38
791,15
83,292
1106,135
951,171
178,7
347,236
642,12
850,299
111,81
47,48
366,100
950,171
874,105
13,143
850,140
793,127
441,7
4,143
56,132
976,73
146,147
526,143
791,302
178,143
1377,61
892,232
111,107
45,129
793,117
178,143
141,47
38,250
1138,12
647,365
13,147
1352,10
73,45
663,149
377,25
373,279
489,49
976,202
178,7
455,392
896,6
893,106
927,124
239,301
794,14
56,8
146,147
229,151
892,107
16,59
306,235
178,143
186,221
896,133
663,355
998,127
186,26
643,384
1138,224
146,143
239,154
111,151
441,166
200,151
229,12
952,60
985,223
950,13
1372,62
56,143
200,143
146,190
371,90
976,62
868,56
13,143
1107,369
88,159
118,177
56,132
643,106
924,210
1375,125
1108,302
141,61
441,269
36,368
232,302
111,147
178,143
42,177
951,104
840,69
1242,138
38,244
0,26
490,12
20,275
232,168
374,32
13,143
111,143
1371,13
159,127
1375,16
926,117
229,2
1335,44
973,143
111,2
490,98
288,12
926,73
159,127
308,25
643,258
892,143
56,143
874,7
1172,226
200,151
146,190
377,38
647,55
896,161
1187,276
874,176
184,176
896,169
13,158
1375,210
56,143
1138,6
569,221
56,143
1321,211
184,125
229,169
992,320
896,6
976,176
896,142
850,133
73,210
794,12
4,40
32,393
164,276
276,147
18,237
229,151
1172,122
13,143
232,275
985,232
56,143
141,127
850,19
791,135
489,169
271,142
1372,62
145,143
1167,392
1375,210
178,41
141,61
56,143
56,8
145,132
489,269
159,30
489,269
1352,214
444,210
868,328
663,163
45,211
288,384
647,226
794,143
56,143
78,193
111,7
896,106
896,161
200,143
6,143
1172,211
1372,55
56,143
1105,163
13,143
200,143
1138,224
232,383
36,250
318,172
184,36
157,118
771,36
663,355
200,8
851,254
1108,168
111,107
1028,248
146,143
892,98
200,143
157,60
1377,61
157,104
874,121
18,26
643,7
1349,22
951,73
1138,169
1365,100
69,177
969,188
952,118
56,132
13,143
276,166
794,108
13,143
809,111
11,216
200,151
663,149
1372,35
111,143
845,147
146,143
239,153
858,124
200,151
56,143
892,107
78,207
216,152
526,40
926,35
950,60
1349,22
146,14
896,6
146,147
850,28
146,151
111,12
926,104
892,107
642,221
1375,328
200,158
200,8
1321,236
950,6
892,145
200,143
1039,219
1276,223
200,143
4,127
200,143
13,8
883,217
288,135
56,143
998,12
13,143
893,131
1028,27
200,143
141,200
794,3
239,162
200,143
951,62
184,176
985,269
13,143
56,132
858,74
892,6
490,107
38,377
374,229
145,132
178,7
262,103
282,319
145,106
6,8
200,182
663,152
318,245
178,143
111,107
306,177
56,8
1371,71
146,143
288,384
56,143
6,8
56,132
794,147
568,117
157,223
115,119
200,143
146,143
111,143
73,45
489,269
178,132
202,180
1352,211
56,143
56,40
178,151
6,14
219,166
771,202
13,8
4,143
1372,171
13,158
56,143
1377,61
771,176
157,13
561,365
1377,61
1119,65
643,373
200,143
976,64
288,29
146,143
568,73
16,97
0,209
811,9
184,56
771,56
976,202
145,143
896,169
111,151
1375,210
56,8
976,118
1375,74
288,12
111,143
111,107
794,232
56,151
13,143
663,166
850,154
56,132
111,145
1375,328
868,118
69,365
308,235
178,143
377,38
178,143
200,147
1377,129
219,135
145,143
1372,13
229,29
145,143
858,220
791,300
56,143
1106,136
56,143
13,143
56,132
232,302
63,30
145,143
1105,166
441,269
1349,22
13,158
146,147
1372,35
178,7
146,190
793,127
229,152
441,161
200,143
145,143
1172,214
1349,22
6,34
200,143
874,104
111,108
374,47
219,130
794,148
1321,209
56,158
200,143
57,73
377,64
840,27
791,231
377,25
970,30
1119,96
647,226
56,143
1172,214
950,104
1306,207
973,200
200,143
288,42
56,143
181,200
951,143
896,6
146,143
0,19
4,48
288,269
926,223
145,132
200,143
1377,61
811,295
178,143
181,64
56,8
961,61
36,244
809,368
1324,136
232,98
793,61
56,158
1336,48
1111,369
985,269
489,169
200,143
276,152
1105,355
164,193
47,109
181,127
791,65
56,7
1174,321
1172,16
1106,135
428,2
6,143
1176,49
643,49
896,224
72,18
200,143
429,126
145,8
157,223
926,117
200,132
976,125
973,12
892,232
1112,83
1372,35
441,271
78,278
883,257
111,12
405,365
1084,243
1324,148
13,143
794,232
1364,27
1324,175
13,8
146,232
56,143
643,6
200,143
13,143
13,143
200,151
45,378
145,7
178,143
896,224
643,384
973,22
569,26
282,160
1028,36
489,166
36,116
642,236
111,151
200,158
57,209
794,369
896,148
896,6
13,190
952,14
13,143
56,143
443,200
13,143
809,236
73,365
896,269
88,78
159,127
56,8
73,235
952,237
229,287
663,355
927,119
41,270
896,271
1372,73
200,143
200,182
113,106
56,143
643,142
13,143
178,143
952,237
443,30
794,2
111,107
111,147
1112,299
184,176
200,8
288,175
892,232
926,143
146,190
643,29
202,45
229,287
893,133
1352,71
4,8
1352,122
11,377
976,62
167,200
56,143
643,3
56,8
56,8
157,40
145,143
157,12
845,64
13,143
926,61
13,2
56,143
927,119
200,190
107,179
738,326
647,365
200,143
111,108
920,257
874,202
794,7
1084,63
950,73
1172,333
57,365
11,244
18,202
1371,73
1321,129
146,143
892,151
56,158
1375,210
1112,301
973,7
973,127
184,176
771,73
178,143
561,32
200,143
961,200
229,12
111,151
276,271
1364,111
892,190
0,235
56,8
1108,135
216,152
145,132
858,143
1112,168
489,161
145,41
56,143
1321,37
229,384
13,143
845,44
178,132
643,12
791,302
952,237
914,375
63,7
157,26
73,25
914,185
1349,22
1375,125
13,158
569,235
229,384
874,56
499,287
840,36
840,194
56,34
34,292
178,168
893,107
181,127
111,151
186,377
840,129
926,200
146,190
643,133
1375,368
1105,149
4,143
288,287
976,237
56,143
794,29
4,143
27,118
202,235
1202,14
1176,310
444,328
490,175
647,223
771,74
180,56
444,202
1138,7
896,6
167,30
643,268
111,145
868,12
157,60
200,8
146,151
56,132
1192,377
186,12
200,8
69,241
1138,200
56,143
1349,22
569,365
13,143
288,384
1174,59
188,215
308,180
1138,142
239,83
239,362
976,118
180,243
952,171
282,34
73,38
56,143
200,143
146,182
1107,272
13,143
178,143
893,6
80,44
892,2
924,202
892,108
200,143
111,143
13,143
444,36
73,38
851,107
1371,61
569,73
56,7
141,61
1028,328
892,108
643,94
892,108
56,142
1103,23
200,143
663,149
288,151
961,117
270,281
924,223
976,202
526,143
178,40
1138,287
181,200
794,2
178,158
80,105
892,145
178,132
1111,319
159,61
200,151
820,85
56,143
111,107
793,200
1235,195
50,95
1176,150
489,169
794,232
926,35
950,147
892,145
973,22
13,143
239,141
489,271
1364,124
896,169
820,294
1086,246
111,147
111,147
1375,176
1138,148
13,132
1337,393
791,65
178,143
569,241
145,7
56,143
1349,182
926,60
1103,286
858,210
561,235
893,136
1139,178
305,318
232,302
568,73
976,202
111,384
643,384
145,143
56,143
13,143
239,96
159,200
200,143
276,106
434,74
145,143
490,29
1306,44
820,373
6,190
69,32
663,152
146,145
6,143
262,14
489,224
569,226
200,190
892,107
11,243
141,122
229,287
1375,121
145,143
56,143
896,269
111,147
288,223
288,98
56,143
56,143
181,127
377,38
56,190
1335,55
306,25
1349,230
13,190
820,271
219,106
1138,169
56,107
443,200
924,237
45,122
893,383
1173,173
490,98
45,211
568,223
178,143
892,47
896,142
146,147
141,8
925,200
36,250
308,210
219,138
190,208
374,177
34,199
216,106
13,143
489,169
1111,188
288,384
1108,136
1242,175
13,143
56,41
0,229
1364,225
145,8
973,143
229,384
200,143
229,148
145,8
1302,214
38,250
896,169
850,28
1341,210
157,26
56,190
145,8
647,220
48,93
1119,140
56,143
76,284
840,250
840,368
276,166
146,143
200,143
1126,12
229,3
56,143
896,269
56,143
892,2
1028,55
56,143
434,333
315,19
13,143
16,22
145,143
146,143
1138,271
924,121
794,151
911,115
71,278
157,30
146,375
229,287
146,107
13,143
146,147
270,93
1375,176
1324,138
56,143
145,8
6,8
69,365
892,384
56,143
1192,214
489,26
79,307
643,22
111,147
13,151
146,2
924,118
892,107
1335,368
146,22
34,219
1375,125
13,143
4,41
178,132
973,210
180,121
1306,116
181,127
18,125
952,26
976,202
239,231
793,117
1372,223
892,190
858,12
1377,13
377,45
642,216
50,17
444,55
200,143
34,219
973,177
78,69
56,143
111,182
113,34
1138,224
1108,383
663,175
256,194
1242,49
868,171
56,158
951,104
1112,233
146,151
760,185
1352,214
184,56
184,26
13,143
219,106
13,143
111,151
13,158
69,390
892,147
1097,12
111,151
851,30
377,176
569,180
1349,130
444,71
952,223
13,143
1375,129
926,171
6,143
526,8
1377,127
924,202
13,143
1106,154
1108,135
78,292
45,229
858,168
809,216
1028,175
951,124
80,225
1119,135
1372,104
793,127
1352,218
15,188
200,143
288,384
489,224
924,223
643,12
1377,117
896,142
489,169
643,223
1371,14
200,12
42,111
771,35
145,132
13,143
200,107
146,182
71,390
850,136
42,113
111,151
568,73
36,177
56,143
794,2
925,14
56,143
845,193
178,8
4,143
13,143
13,182
63,30
202,365
526,143
793,117
145,40
1028,207
490,29
976,223
1097,25
951,64
928,214
874,55
13,143
951,171
164,276
0,211
16,34
56,143
926,117
924,60
1106,15
985,108
1375,74
1372,171
145,8
200,143
229,12
111,145
13,143
200,143
56,132
288,98
444,125
145,148
146,140
13,8
643,384
216,163
229,29
181,148
643,143
181,200
1108,302
167,200
443,223
850,96
892,151
1126,320
239,135
13,106
643,148
924,118
178,41
200,190
141,170
229,98
56,41
167,30
145,143
229,29
973,143
926,117
178,40
239,65
56,8
184,121
952,26
308,235
1138,224
200,143
145,143
56,143
793,106
858,36
374,229
850,78
56,132
896,49
157,35
82,177
56,106
441,269
56,7
141,71
794,151
951,12
850,302
111,182
952,74
441,269
1108,302
239,373
647,16
973,143
56,132
13,132
42,243
924,26
115,113
13,143
111,151
111,182
791,154
145,158
6,143
1106,301
13,8
200,143
145,106
4,34
924,202
850,78
56,158
13,143
157,26
845,368
1107,34
178,143
444,176
892,2
1306,270
27,118
239,131
146,182
470,307
892,232
794,29
229,143
180,26
896,271
751,98
111,147
4,7
1372,27
1084,195
1242,138
809,333
56,143
178,40
489,162
1377,117
111,151
13,143
441,233
850,300
200,143
1276,292
642,236
1321,220
809,236
643,287
663,175
145,40
1352,221
896,151
1349,30
892,108
1138,384
1335,250
13,190
961,117
56,41
73,105
893,175
850,143
924,171
568,104
1372,73
56,143
146,8
146,29
643,3
1192,124
111,151
232,4
188,284
1167,275
1138,81
56,8
799,175
178,143
111,148
288,3
489,106
643,3
377,38
1138,169
1321,209
950,171
56,151
1341,30
850,77
1349,30
229,12
111,151
164,40
973,143
11,124
11,250
490,98
443,200
892,107
63,30
178,8
32,173
184,328
490,142
914,181
190,276
794,2
181,127
707,242
1306,378
56,143
13,143
56,143
4,7
73,143
1372,26
36,225
489,49
820,140
178,143
114,18
490,11
200,143
874,237
809,221
229,151
489,161
63,143
157,35
820,362
1111,124
845,244
219,163
799,138
820,82
850,15
229,143
200,158
145,143
288,12
444,71
13,143
56,143
892,369
950,73
178,7
13,143
36,116
159,26
178,143
69,235
489,161
444,25
1028,74
1341,22
145,143
13,143
145,7
985,2
141,127
6,98
13,143
146,182
1364,378
1372,176
184,36
924,237
926,61
892,276
1352,71
56,132
200,143
928,32
63,22
1192,119
1108,136
441,151
1242,11
146,182
973,220
925,81
926,14
794,29
973,22
146,108
896,271
377,25
1108,82
186,105
952,118
13,151
146,190
490,98
896,271
178,8
374,19
1352,122
1321,47
288,98
145,143
200,182
276,98
32,109
868,202
1097,25
145,22
56,132
56,143
157,223
56,143
1108,106
526,26
56,143
1377,61
200,143
157,223
145,158
832,173
157,223
4,8
18,177
13,143
760,48
1242,138
262,390
663,152
56,143
1349,22
13,143
75,114
896,49
1377,249
79,234
1242,106
444,125
111,147
13,143
73,38
1352,32
976,177
892,12
56,8
1375,45
1172,220
200,210
145,14
4,41
180,61
56,8
145,143
490,287
181,48
950,73
178,40
925,14
455,196
56,143
56,143
145,8
262,244
896,271
892,151
146,151
48,270
145,143
88,151
232,130
992,75
1192,119
951,62
13,143
1321,229
56,8
145,143
216,149
976,171
146,143
56,190
13,143
1372,35
178,8
13,143
288,98
850,159
164,193
111,145
927,10
56,132
146,143
146,190
270,93
809,333
1187,388
180,56
76,48
896,142
200,158
569,235
232,135
202,241
643,287
13,143
216,133
832,109
1108,106
200,107
111,145
647,105
374,226
56,143
13,8
1138,224
219,130
1372,223
145,8
225,137
1306,120
896,166
157,171
793,14
145,7
232,383
1099,293
925,73
896,224
1108,303
951,26
892,287
874,118
328,273
184,125
985,230
202,235
13,12
0,16
73,37
850,133
1375,125
219,136
794,2
111,98
794,2
288,226
13,143
13,158
146,147
73,55
1112,133
1372,73
56,143
288,235
1176,258
200,143
1141,52
146,151
893,163
1108,106
896,271
973,30
1364,216
928,220
896,148
793,7
631,122
178,8
36,225
115,243
200,143
69,45
232,138
229,190
135,161
794,12
892,232
850,300
927,9
276,12
1036,180
1126,354
45,12
858,45
56,143
219,224
111,145
232,136
1349,22
1138,224
4,41
181,200
229,29
1130,215
799,130
643,98
771,56
793,22
13,158
56,143
985,287
157,60
924,223
896,271
56,143
950,71
69,177
850,91
1352,207
4,30
56,8
893,131
157,118
569,180
760,17
1105,166
1352,122
928,220
1138,224
13,151
1242,355
56,132
229,143
489,161
77,103
952,237
164,187
893,131
56,143
145,158
180,7
1011,148
239,154
892,2
1341,143
56,132
41,99
184,189
569,177
6,143
1011,82
200,143
180,56
896,269
56,132
1352,229
56,130
568,14
111,40
951,56
1108,141
200,34
892,2
926,71
961,73
377,269
288,175
111,108
380,318
374,180
56,7
1372,60
663,152
443,12
809,333
56,132
276,163
288,12
200,190
969,339
18,118
892,147
216,131
27,121
178,40
925,14
13,143
911,208
56,132
56,8
893,269
643,224
1335,225
200,143
1372,60
200,7
79,398
200,143
428,232
1349,7
643,148
288,98
924,73
45,378
896,161
146,158
1377,117
1372,73
229,98
283,286
73,235
200,151
180,125
785,248
799,138
56,143
18,121
41,53
145,7
1111,334
1337,124
489,169
950,171
1375,328
178,40
1364,243
455,194
13,143
200,143
1375,328
568,117
952,74
751,350
1371,200
111,108
146,182
146,182
56,143
809,210
111,182
1375,74
976,202
13,143
56,8
441,142
178,143
45,10
973,41
56,143
276,152
443,61
926,117
452,293
793,143
1119,135
647,209
950,104
526,175
145,143
111,143
1377,14
13,158
56,132
11,64
146,140
952,168
135,161
45,113
1377,61
13,8
647,32
892,143
4,106
1377,2
145,40
951,62
1105,373
56,143
178,143
760,181
791,154
146,147
56,8
489,287
145,143
13,143
13,143
455,268
157,14
56,7
200,143
145,18
892,98
985,232
1372,62
88,369
145,158
56,11
13,158
794,12
631,46
56,8
56,143
146,182
794,143
976,118
111,108
811,376
896,106
200,143
200,143
72,186
56,41
924,26
159,13
950,13
791,362
1349,30
180,56
111,147
111,143
892,107
794,2
111,108
41,276
146,147
13,190
200,8
111,106
976,223
114,393
896,6
892,2
146,147
288,142
111,2
1138,6
56,40
1375,176
840,64
1173,173
181,127
951,35
858,36
32,225
200,143
178,41
146,151
892,232
952,223
850,9
178,7
178,8
1352,129
643,49
973,107
569,235
1028,328
892,108
1352,129
663,138
229,384
1321,129
229,142
896,135
892,151
1119,136
892,107
893,1
568,129
441,26
288,12
441,271
13,143
336,322
146,190
262,103
892,182
858,38
1242,149
1192,129
1302,47
159,223
892,108
13,143
1107,143
56,132
1167,215
56,8
443,30
73,45
288,151
647,226
668,270
951,223
200,132
178,7
6,143
178,41
1036,376
951,13
308,25
288,175
56,158
262,249
13,143
1324,148
229,12
896,269
181,127
178,7
202,214
809,211
219,130
56,143
13,143
973,143
643,287
56,143
858,36
760,239
146,19
200,143
794,107
374,365
845,278
1112,151
178,7
13,143
973,41
13,143
663,163
288,224
146,182
490,12
1324,130
13,143
985,232
850,75
1375,26
1106,162
229,6
36,64
643,142
239,65
56,8
80,124
1172,221
794,107
927,236
840,225
1106,233
490,98
13,143
75,278
73,38
178,7
45,46
200,158
111,151
200,41
1335,214
200,143
793,14
850,9
200,143
1108,302
56,8
178,8
858,10
441,141
57,45
219,138
56,132
111,107
794,107
1242,151
145,132
434,365
146,151
135,384
141,10
6,143
840,69
647,209
146,147
97,75
178,41
63,176
13,190
643,12
1324,152
926,143
858,328
771,176
232,302
1028,74
200,143
13,143
178,143
850,65
111,147
1112,28
200,143
1028,74
229,287
1337,115
1352,129
157,104
13,143
1372,35
1375,125
970,22
874,74
200,143
4,41
1202,22
1242,175
1377,61
200,182
896,142
961,223
434,241
444,74
643,108
219,223
200,106
239,162
961,73
1364,250
850,9
568,26
178,143
868,237
1352,333
892,232
69,241
707,321
13,143
146,182
77,194
553,250
181,127
951,121
771,176
1375,26
858,74
973,143
643,12
13,158
288,3
992,338
1324,153
827,123
1138,159
145,190
926,106
56,143
145,8
145,8
992,160
951,62
13,143
1106,154
111,151
111,151
229,12
1323,173
56,8
146,182
858,38
568,13
893,106
1167,190
1112,233
1138,49
850,302
229,98
56,182
1375,328
474,185
157,62
115,111
111,232
647,47
270,93
643,7
146,107
288,98
115,236
1323,275
57,45
53,57
4,22
56,132
1172,129
667,151
896,223
178,143
851,22
911,26
45,236
771,176
950,60
896,152
267,120
490,107
976,180
4,40
181,148
56,143
845,207
219,94
443,30
794,2
56,8
145,41
56,171
794,12
1025,321
950,73
1187,218
157,35
13,143
928,236
1108,106
1306,193
1352,16
178,26
569,45
184,36
13,143
229,384
80,243
13,143
27,18
791,362
771,38
892,232
925,60
925,104
1372,13
811,188
56,143
50,256
216,355
973,7
1304,73
794,107
893,224
973,27
449,186
56,8
896,224
840,368
57,221
56,143
6,182
146,182
56,182
146,14
820,82
56,143
262,187
858,38
276,37
840,103
952,223
952,223
200,143
111,147
1167,95
200,143
146,143
1192,110
145,143
200,18
239,303
892,107
896,142
229,98
178,7
63,30
489,24
561,32
6,143
952,118
820,373
643,142
791,162
1375,36
377,125
1011,299
184,14
63,30
489,6
32,18
1138,142
200,143
146,147
1138,29
751,283
1365,326
892,107
850,78
1172,16
783,55
56,143
202,22
643,143
159,200
111,151
56,143
73,200
164,116
973,143
200,7
288,98
0,266
41,170
925,64
845,368
850,289
928,46
374,32
1371,35
202,25
950,73
642,214
73,73
1324,355
200,26
111,2
569,235
13,143
374,226
1324,149
216,271
893,131
13,143
1106,303
998,30
811,159
6,14
1242,161
455,114
850,299
892,151
13,143
178,143
184,56
146,145
62,210
270,212
928,207
56,143
13,143
239,162
56,8
36,124
926,61
15,298
952,62
1371,73
229,98
6,143
1364,2
1377,61
69,365
56,158
232,168
145,143
455,192
1004,26
111,147
858,38
1172,229
288,98
896,384
146,143
1349,30
896,161
13,143
926,13
760,284
229,12
1371,171
13,143
186,214
840,94
69,207
111,147
969,230
850,106
157,60
178,190
874,26
69,32
924,237
976,118
952,26
57,365
1377,223
146,147
111,151
146,158
115,377
141,223
288,48
882,277
56,143
145,8
270,278
181,127
569,241
896,161
794,260
927,19
364,251
69,365
6,143
970,30
200,182
200,210
77,170
6,143
111,108
34,109
178,7
145,143
178,143
1172,221
952,223
216,154
809,113
1372,171
892,151
926,14
229,384
13,143
6,143
377,25
115,122
1377,127
858,74
56,143
146,147
1352,245
146,182
56,143
793,36
569,235
145,143
1004,10
561,73
157,125
794,232
791,154
178,7
455,114
1172,229
469,100
56,143
865,267
1352,210
1372,73
56,143
15,258
56,143
951,104
288,384
13,8
181,200
4,22
1377,61
32,361
146,106
663,149
642,214
1375,210
180,56
111,143
926,24
444,16
145,143
82,177
1335,249
809,236
178,41
145,41
45,218
868,56
952,62
178,143
1106,301
111,151
794,223
56,8
896,148
985,29
181,200
1108,136
11,244
6,158
1119,85
1377,61
1192,211
111,143
793,117
159,64
200,190
1372,60
111,145
1372,35
1112,15
1372,171
568,171
229,29
924,121
13,151
13,143
927,225
157,121
794,284
157,35
1119,133
178,143
56,169
56,143
1141,98
57,32
951,12
858,74
643,384
200,143
63,22
146,147
441,148
42,111
858,47
159,127
4,40
1349,30
216,152
896,224
896,224
19,170
924,118
57,16
791,233
1138,148
56,132
178,41
288,12
178,8
146,143
1352,124
216,166
868,171
181,14
850,77
111,108
1371,35
794,2
845,46
115,10
896,271
56,132
111,151
1004,236
950,170
276,369
1372,104
239,85
200,143
13,143
1372,117
256,208
874,319
200,143
36,193
868,26
56,158
239,154
647,209
111,2
157,104
950,104
928,180
771,36
647,74
1352,119
1111,363
111,108
1366,223
950,14
1192,64
896,81
157,171
13,143
1336,244
56,41
62,102
157,104
1377,127
892,108
56,143
164,64
38,221
200,143
428,107
952,36
111,151
56,143
45,236
893,131
13,8
892,151
893,143
892,107
950,35
232,136
668,53
111,151
443,30
850,230
1365,284
200,143
167,14
561,180
896,161
377,74
892,107
820,85
970,41
45,218
1337,124
927,10
146,143
851,12
56,143
13,143
1105,106
850,96
950,73
1028,74
892,145
1242,166
794,151
1192,105
13,143
1335,243
178,41
793,127
811,334
1372,14
1336,170
141,320
1172,32
827,124
200,151
146,147
181,127
973,22
911,196
1107,287
374,365
924,202
4,143
13,143
19,390
1321,177
229,46
111,151
892,107
1138,49
668,93
56,8
56,143
1138,369
0,221
642,216
950,143
157,26
181,7
840,46
178,158
56,8
1112,153
56,143
441,152
4,143
1138,49
157,223
1004,378
1377,200
4,40
874,24
11,207
13,132
200,143
1119,78
219,231
1324,138
1341,22
951,223
200,151
896,224
115,216
1106,65
1352,225
276,152
56,143
145,143
892,232
157,223
811,34
181,200
13,8
42,113
1126,321
771,18
1276,292
1375,176
53,279
1106,4
771,18
374,16
927,44
950,104
952,171
56,143
115,122
56,143
840,187
