pred,label
253,137
107,181
253,7
253,41
253,244
253,214
107,117
253,143
8,253
8,230
8,104
253,210
107,218
253,143
223,13
7,190
253,130
8,8
107,81
253,299
107,375
253,19
107,81
253,299
8,297
253,225
253,143
253,142
107,41
253,147
253,143
253,143
253,104
253,143
8,239
108,169
8,127
253,253
253,143
253,147
8,19
8,373
8,190
253,338
253,111
253,143
190,110
253,143
61,103
253,143
8,9
253,189
253,143
8,7
253,216
223,355
107,38
253,107
153,200
8,221
8,224
8,133
253,25
8,143
271,22
190,115
253,197
147,40
253,224
253,208
253,143
253,106
8,246
253,232
253,143
253,143
253,8
8,373
253,143
253,132
253,25
8,104
8,127
253,62
253,154
253,143
271,303
253,152
253,1
8,220
107,41
8,7
253,143
107,53
253,12
8,80
8,269
253,253
253,143
253,147
253,108
253,143
190,7
253,42
253,207
147,214
107,190
253,143
8,127
271,225
253,302
253,266
8,232
253,22
8,18
253,182
253,143
8,78
253,143
147,151
153,158
253,45
253,243
8,22
8,40
8,133
271,162
36,61
147,175
253,384
253,8
253,107
190,62
8,46
8,30
8,269
8,38
253,143
8,151
8,373
107,200
253,143
8,30
253,151
253,208
253,151
147,361
253,223
253,366
253,140
253,121
253,7
253,143
253,29
253,143
253,253
253,143
61,61
147,30
253,297
190,73
253,143
8,171
32,129
8,7
8,7
253,236
253,104
41,62
253,143
8,210
253,232
8,135
253,12
8,6
8,258
8,44
253,143
253,234
36,73
253,223
253,166
271,172
253,163
41,127
253,106
253,232
253,143
253,368
253,182
8,91
253,171
253,8
6,9
8,120
253,143
8,115
253,145
253,143
8,28
253,8
8,125
8,112
253,193
8,253
253,98
253,235
253,224
253,122
253,151
118,64
8,237
253,182
8,12
153,177
253,199
253,16
253,15
8,276
223,384
8,386
61,6
253,223
2,108
253,299
253,158
253,143
8,190
253,177
253,143
190,41
253,143
253,153
271,210
253,253
8,256
8,30
8,298
8,226
253,8
8,98
8,136
8,41
271,271
253,223
223,31
11,71
253,132
8,18
253,143
74,61
253,121
32,118
253,117
107,41
253,376
253,182
253,49
8,41
271,235
8,8
253,366
253,230
8,41
8,108
8,6
253,143
2,362
8,25
8,3
6,355
107,107
253,166
253,136
8,121
8,2
253,104
253,200
253,80
271,302
253,143
107,127
253,22
8,60
107,106
107,60
253,3
8,225
8,8
253,143
147,339
253,182
147,131
253,143
147,171
271,167
253,151
253,143
253,169
32,73
253,27
253,143
253,147
253,80
8,3
60,70
8,237
8,147
8,77
107,64
253,143
8,284
8,80
271,49
190,12
253,101
253,158
107,127
253,49
74,70
107,6
8,7
253,143
8,223
253,143
253,12
253,143
8,175
253,143
36,124
253,143
253,26
253,35
8,106
8,378
153,362
253,147
253,210
253,34
8,7
147,207
253,143
8,80
253,143
8,61
253,80
8,224
271,12
253,158
253,44
253,147
253,229
8,98
8,377
8,30
8,14
253,55
253,143
253,120
253,62
253,302
8,25
153,107
253,108
8,287
253,143
2,170
253,151
253,49
253,129
107,125
253,143
253,328
253,13
253,297
253,237
253,55
253,143
253,143
253,132
253,143
253,22
253,368
8,249
41,6
253,108
147,151
253,143
8,7
8,105
253,151
253,10
271,16
8,7
253,143
8,27
253,41
253,143
253,151
8,296
253,223
190,29
8,153
107,41
8,81
253,287
253,143
271,299
8,44
8,127
8,29
253,299
253,12
71,125
253,13
8,12
253,143
8,232
253,7
271,249
8,223
253,153
253,8
8,232
253,224
153,271
271,229
253,225
8,18
8,211
190,65
253,45
8,128
253,145
61,57
8,107
8,61
8,60
253,7
8,2
253,271
253,3
8,193
8,40
253,190
253,143
253,143
253,151
253,143
253,143
8,46
253,223
253,135
253,143
253,158
253,26
253,14
253,29
253,108
8,1
253,377
8,143
253,168
253,42
147,102
253,128
253,237
253,135
8,380
8,7
253,171
253,140
253,143
8,145
190,61
61,57
253,163
253,10
253,143
190,302
253,232
8,19
253,8
271,218
253,377
253,6
253,143
7,391
7,107
153,226
253,143
8,104
253,143
253,143
253,210
253,143
253,143
253,212
253,107
147,149
8,328
8,202
61,125
8,107
253,3
253,202
253,230
253,143
253,151
253,108
253,151
147,143
8,41
253,231
253,36
8,25
8,41
8,377
253,253
8,108
8,8
153,210
8,80
8,169
8,142
253,8
253,333
8,8
253,148
253,3
8,41
253,30
253,41
107,41
253,143
253,180
253,143
253,151
153,17
8,7
253,299
253,143
271,299
190,42
253,232
253,328
253,290
190,284
253,145
223,13
8,216
253,143
271,151
253,132
8,147
253,22
253,182
8,121
147,220
253,328
8,62
223,232
107,376
190,14
8,73
8,7
8,44
253,8
253,166
253,36
253,117
253,143
253,14
8,181
253,117
253,64
253,143
153,30
107,26
253,299
271,135
41,69
253,210
8,108
253,269
253,173
8,41
253,30
253,384
253,171
8,2
253,107
253,237
8,41
71,3
8,46
8,104
8,108
8,260
253,130
253,209
8,152
253,179
8,111
253,8
253,299
253,143
253,127
147,377
78,74
8,45
107,62
253,236
8,147
253,168
253,158
8,8
253,143
253,147
253,14
8,143
223,80
253,253
253,269
253,143
253,143
253,139
253,143
8,40
253,143
71,12
253,334
8,80
223,182
8,368
253,143
8,143
253,328
253,133
8,108
223,121
147,149
8,223
253,221
253,210
253,143
253,223
147,195
253,143
253,166
253,192
253,106
253,223
253,225
253,145
253,143
253,81
253,143
253,143
253,143
253,143
8,41
8,190
8,98
8,111
253,107
253,308
253,122
8,287
61,103
253,30
253,299
253,221
8,293
253,102
147,48
190,117
253,151
118,114
253,7
253,121
8,111
8,232
253,188
253,30
8,34
253,269
8,41
8,118
118,109
253,143
253,80
60,60
61,57
71,73
253,143
253,143
147,131
253,143
8,271
190,73
253,49
253,40
8,287
253,108
8,137
118,117
253,125
253,158
253,8
271,210
107,284
253,182
190,107
253,308
147,135
253,182
8,139
8,223
253,141
8,14
8,62
253,266
253,293
153,130
71,73
253,44
8,388
253,158
8,241
36,57
253,64
253,108
253,29
8,182
271,195
253,8
253,143
253,7
8,143
8,223
153,13
107,106
253,74
253,302
8,125
253,167
253,104
8,36
253,135
253,143
8,139
253,231
253,322
253,111
253,223
253,85
253,148
253,12
253,147
253,211
8,108
8,141
253,143
253,143
253,80
253,143
253,182
202,73
8,30
253,158
253,143
147,80
253,250
253,80
253,143
8,98
253,210
6,355
147,108
253,392
253,25
8,178
190,2
73,61
253,229
8,168
253,147
8,269
253,176
8,283
8,80
190,118
8,283
253,85
253,85
147,333
253,143
253,202
8,107
147,143
253,2
61,74
253,40
253,22
253,143
8,232
253,189
253,143
253,143
8,377
8,236
271,82
8,193
253,143
8,81
253,231
253,45
253,30
253,143
8,32
8,12
253,148
253,171
8,293
253,143
8,77
8,14
8,41
8,8
253,121
253,143
253,253
8,118
107,126
253,202
253,151
253,226
253,225
8,127
253,248
8,108
8,7
253,143
153,7
253,158
253,151
223,215
8,29
190,61
147,135
190,108
73,127
253,22
8,224
253,132
8,8
147,210
8,49
8,48
147,236
253,7
153,207
8,55
253,143
253,106
253,143
253,250
253,22
8,129
190,73
223,362
153,229
8,108
253,269
8,106
253,271
61,61
8,127
253,80
107,103
271,80
8,26
8,3
253,368
253,8
253,223
8,14
253,143
253,6
8,127
253,14
8,8
8,93
253,143
253,104
223,143
147,168
253,299
190,41
253,228
8,229
253,12
253,22
253,35
253,142
253,143
8,41
8,8
107,98
107,7
253,171
253,8
253,80
32,109
8,6
8,26
253,328
253,143
253,19
73,41
253,151
253,253
74,73
8,103
271,80
253,8
253,127
253,30
8,292
253,269
8,229
8,143
253,223
271,214
253,143
253,2
8,145
253,143
271,299
253,143
253,49
8,41
253,143
253,232
253,143
253,188
147,151
253,143
8,124
253,143
8,168
8,151
253,368
8,8
253,143
223,211
8,223
8,127
253,14
8,108
253,148
147,47
253,143
8,390
190,116
8,143
253,223
253,22
253,148
253,31
8,98
253,143
253,143
107,151
253,158
253,8
253,143
8,69
253,176
253,188
253,303
253,190
147,147
118,129
253,135
71,128
147,236
8,136
8,253
253,149
61,102
8,275
271,41
253,229
253,41
271,263
147,147
253,271
253,12
253,243
253,136
253,143
8,171
253,2
253,368
8,229
8,229
8,117
253,127
253,145
8,142
271,35
253,209
8,8
253,97
202,61
253,25
253,125
253,143
8,8
253,275
73,41
8,48
253,231
253,230
253,19
253,143
8,8
253,41
223,8
253,127
271,151
253,158
253,143
253,143
253,143
253,127
253,241
253,143
253,104
8,30
253,143
253,143
253,143
253,236
253,271
8,384
8,41
253,30
253,3
253,143
253,22
253,31
253,241
253,142
36,61
253,223
190,145
253,32
71,61
253,224
71,117
253,249
253,46
8,158
253,8
8,117
8,25
8,211
253,121
41,153
253,211
253,158
8,209
8,41
8,8
8,224
253,152
253,143
253,221
253,143
253,16
253,143
253,210
253,271
8,12
8,8
253,41
253,235
8,224
253,7
8,265
253,80
253,171
253,8
61,56
223,355
253,299
253,10
71,118
271,384
253,143
271,202
253,106
253,216
253,226
253,108
253,143
253,260
8,223
147,289
8,170
253,16
237,214
253,147
253,151
8,147
253,106
253,309
153,365
253,211
8,3
253,143
253,299
8,293
253,151
8,7
253,143
253,143
41,369
190,115
253,143
253,200
253,158
8,8
253,143
223,272
253,143
8,272
253,143
8,182
8,9
253,123
253,299
32,60
223,10
147,208
271,131
253,287
253,127
253,310
253,143
253,28
253,231
253,229
253,143
253,239
253,80
253,223
8,46
253,210
253,12
190,124
253,143
253,287
253,28
253,12
253,221
253,104
271,120
253,8
253,235
8,151
190,3
253,136
8,30
8,142
253,31
253,147
253,160
8,143
253,220
253,80
253,224
253,151
8,8
253,143
253,143
253,29
8,159
253,143
253,218
253,223
8,31
253,104
223,25
8,38
190,182
253,106
8,108
253,231
61,73
253,107
147,177
8,49
8,119
8,49
253,142
253,180
253,237
253,11
107,118
253,45
8,211
253,143
253,253
253,328
8,185
118,71
19,71
253,228
8,56
61,74
253,143
71,61
271,214
253,151
8,131
8,12
253,34
8,151
190,61
11,71
253,26
253,38
253,275
253,143
153,106
202,73
253,21
253,143
60,61
8,8
253,143
8,231
253,270
253,271
8,333
253,182
8,14
253,14
253,143
253,143
253,131
8,129
8,19
253,151
253,29
253,143
253,3
253,13
253,7
8,14
8,138
253,295
253,124
271,214
153,328
253,148
253,143
147,200
190,71
253,231
253,23
8,64
8,102
8,225
8,292
153,142
253,143
8,106
107,2
253,40
8,209
253,187
253,8
253,143
8,136
253,161
253,108
253,151
8,62
253,143
253,338
253,182
253,104
253,12
8,136
253,193
253,124
271,80
8,269
253,143
253,287
253,143
253,30
147,224
253,143
253,151
253,289
253,143
147,217
253,170
253,143
8,85
253,143
107,190
253,178
36,73
36,118
253,236
8,8
253,276
8,46
253,22
147,200
147,299
253,143
253,143
253,202
253,166
8,80
253,22
253,384
253,143
8,139
190,56
8,143
253,143
253,290
253,143
8,236
253,17
253,299
253,8
223,149
253,292
8,315
253,81
253,143
253,131
253,143
253,171
253,143
253,143
253,143
253,101
253,302
8,46
8,211
153,131
202,74
8,135
8,147
253,143
253,22
253,177
253,287
253,158
253,232
190,287
8,143
253,8
147,102
253,319
253,299
253,140
253,38
8,384
8,211
8,80
253,287
8,223
253,48
8,44
253,143
73,253
253,161
118,117
8,107
253,302
253,152
73,111
253,143
253,290
253,290
223,49
253,145
253,147
253,143
253,244
8,232
8,62
147,171
107,237
253,202
107,8
8,221
253,223
253,64
253,202
253,220
223,302
253,49
107,190
8,182
253,266
253,108
253,253
8,41
8,62
253,143
253,235
8,26
253,151
8,8
253,108
8,106
223,131
32,114
253,269
253,143
147,200
8,107
253,30
253,143
6,209
8,82
253,244
253,22
8,8
253,196
253,299
253,2
190,121
253,8
253,143
253,41
253,170
253,143
147,31
253,154
8,8
253,135
253,181
61,125
253,148
271,80
253,229
253,384
253,143
253,26
190,41
253,140
253,6
107,73
253,80
253,131
73,141
8,143
253,300
8,143
147,211
253,143
253,226
73,114
8,30
253,49
253,125
253,13
190,118
253,143
8,287
8,276
253,143
153,212
253,143
253,108
253,182
8,242
253,15
7,355
253,158
253,119
253,26
253,41
253,8
8,42
271,223
253,35
271,151
8,319
253,108
253,143
253,143
253,287
253,44
153,225
147,135
253,219
253,143
8,31
253,143
8,28
8,41
8,287
253,143
8,107
253,223
253,287
253,232
118,64
223,362
253,143
8,19
8,190
253,143
8,229
253,2
253,8
253,223
253,196
253,258
253,12
107,83
253,143
253,125
253,143
253,40
253,14
8,62
253,143
253,190
253,107
61,111
153,333
253,27
253,269
153,214
253,231
8,69
253,143
253,135
271,47
253,354
253,30
8,41
223,80
253,143
253,17
253,41
253,143
147,130
253,8
190,13
253,216
83,74
253,32
253,8
8,152
253,149
253,143
118,64
147,30
253,143
147,148
8,107
8,118
253,190
8,41
253,80
253,127
223,362
253,143
8,147
118,60
253,172
253,143
8,12
253,30
8,41
271,362
253,12
253,226
108,211
253,200
190,74
271,333
253,378
253,22
61,3
8,111
190,373
253,151
8,171
8,8
32,60
253,143
253,393
8,8
253,143
253,172
253,22
8,8
107,241
41,253
190,128
253,40
253,253
8,318
253,8
253,223
8,108
153,200
36,73
253,98
61,73
253,260
253,131
253,221
8,26
147,263
107,116
253,170
8,36
223,218
253,30
147,80
253,143
107,112
253,373
107,106
253,143
253,143
253,40
107,280
8,2
253,17
8,82
253,30
253,143
253,143
41,102
253,61
11,61
8,26
8,145
8,209
253,143
223,147
107,2
253,11
8,390
8,182
153,339
253,13
107,241
253,143
8,7
8,22
253,8
253,143
253,143
8,7
107,125
8,384
253,7
253,46
253,143
253,62
253,225
8,107
253,143
8,26
8,9
107,71
253,143
253,180
253,30
253,244
253,19
253,249
107,190
8,83
147,80
8,276
253,123
253,200
253,143
253,225
253,143
253,41
253,158
253,8
253,368
253,106
19,61
253,151
253,143
253,268
8,7
8,6
253,143
253,272
253,41
253,143
107,377
253,160
8,223
253,166
61,106
253,143
253,211
8,62
253,143
253,143
253,143
253,143
8,22
253,170
253,14
253,80
253,158
253,49
190,45
8,384
8,168
8,176
253,143
107,56
253,158
8,325
271,12
71,61
8,41
253,117
107,125
253,190
8,108
8,41
253,143
8,211
253,31
147,47
253,21
253,8
153,131
8,7
41,41
153,147
253,230
8,169
8,7
253,290
253,328
253,216
253,52
253,203
271,162
253,257
8,285
32,109
253,158
8,117
253,193
107,111
253,224
253,104
36,74
253,117
253,269
271,226
8,143
253,59
253,131
253,46
8,2
253,4
253,269
8,41
107,279
253,76
253,143
253,31
8,6
71,61
253,207
190,190
253,143
253,200
253,163
253,143
8,239
253,143
253,178
253,152
60,71
253,114
107,22
190,292
8,8
253,200
147,80
253,226
8,384
253,218
253,26
107,6
8,65
253,152
253,143
253,384
8,143
8,117
253,224
253,224
8,192
253,143
190,232
8,8
41,190
253,143
253,12
253,143
253,171
61,56
253,128
253,269
271,221
147,210
271,30
253,17
253,168
8,41
7,203
253,143
8,169
253,108
253,147
271,221
253,147
253,143
107,19
253,253
8,125
107,30
74,73
253,170
253,127
8,32
253,143
237,337
253,35
253,209
107,41
8,35
253,41
8,8
223,287
8,127
253,128
253,129
8,6
190,121
147,26
253,12
271,301
107,121
253,3
253,228
147,270
253,148
253,223
253,299
253,129
253,8
253,143
8,41
253,220
253,143
253,143
223,151
107,127
8,223
8,382
253,140
253,143
253,133
6,365
71,56
253,161
253,215
253,41
8,177
253,180
253,143
8,82
8,8
253,253
253,30
223,108
8,115
253,143
253,143
253,108
253,143
253,143
253,151
253,2
253,383
253,287
61,42
8,117
253,221
253,299
107,109
253,143
253,85
253,253
271,3
8,158
253,143
8,25
147,23
147,333
253,11
223,257
71,223
253,158
253,202
253,143
8,298
253,130
253,143
253,143
253,143
253,143
8,107
8,14
253,143
253,55
253,143
8,223
61,18
223,10
253,12
271,383
253,158
253,143
8,141
8,7
202,61
253,224
271,143
253,143
253,14
8,170
253,48
8,98
253,98
8,244
253,8
253,149
253,80
253,151
6,266
253,143
253,148
253,177
8,128
8,18
8,131
8,111
8,18
8,29
253,143
8,30
223,337
271,226
8,237
253,143
253,189
253,143
253,143
253,27
153,365
271,223
253,302
253,271
8,296
253,143
253,143
41,22
8,82
253,143
253,119
8,190
8,147
223,225
253,151
71,124
253,159
253,197
253,143
253,225
190,107
190,182
253,200
253,80
253,143
253,127
253,143
36,73
253,229
8,7
253,233
253,40
147,80
253,104
253,143
253,12
253,143
41,8
253,8
107,121
253,151
8,7
253,106
253,29
8,123
108,365
253,12
253,287
253,299
253,143
253,384
253,143
253,8
8,242
253,143
8,8
147,300
8,118
253,7
253,283
253,7
253,143
8,124
253,223
253,11
253,25
253,108
7,151
253,299
253,384
8,275
107,41
8,14
253,236
253,107
253,127
8,74
253,290
271,7
271,135
8,35
253,250
147,158
253,370
253,135
253,8
253,41
118,71
253,143
8,107
147,209
253,143
8,207
153,12
253,142
253,22
8,41
253,366
253,143
253,187
8,3
8,8
61,109
253,384
253,143
253,143
253,210
71,56
253,68
8,41
8,13
153,200
8,41
107,237
253,22
8,390
8,182
253,202
253,115
253,143
253,295
253,143
253,13
223,271
8,64
253,106
253,11
253,35
147,29
253,143
253,253
253,143
8,12
8,8
253,180
253,143
253,382
190,7
8,41
253,143
223,30
253,143
83,70
19,73
253,22
153,365
253,143
253,299
253,163
253,143
253,269
253,223
8,237
8,298
8,169
253,35
253,171
253,152
8,120
253,200
147,23
8,211
253,226
8,377
253,158
8,7
253,290
253,107
8,8
253,384
8,283
8,12
8,109
253,106
8,152
107,71
253,177
253,16
8,121
8,62
223,153
253,110
8,384
8,6
253,328
271,368
253,143
253,333
253,143
253,12
8,60
253,216
36,61
8,153
253,14
253,271
8,158
253,143
71,116
253,44
253,108
36,60
253,143
253,143
147,325
253,211
253,29
107,114
253,102
71,41
253,202
8,231
8,5
253,160
253,143
8,7
8,103
253,6
253,41
8,2
8,293
253,143
107,61
253,190
8,8
223,337
253,108
8,106
8,276
8,292
8,143
253,124
253,214
253,269
8,223
253,143
271,41
8,119
253,35
253,151
253,41
253,158
61,7
253,377
253,253
107,78
8,32
253,143
253,299
253,106
253,129
8,41
253,107
253,236
8,32
253,143
253,232
8,8
253,106
8,107
253,107
8,108
253,108
253,15
8,7
253,29
253,223
253,172
190,107
253,130
253,127
253,143
253,131
8,115
8,12
8,8
271,32
253,127
253,376
253,13
253,143
8,190
147,30
253,143
8,12
8,171
8,223
2,362
8,319
253,194
223,302
8,82
8,103
253,143
8,118
8,81
108,212
147,220
253,220
107,225
8,40
253,102
8,8
253,148
253,102
61,41
8,42
253,143
253,223
253,143
8,223
253,143
8,3
190,60
8,147
253,26
61,3
253,25
107,62
8,8
253,130
253,136
8,115
147,151
74,73
147,35
253,143
8,4
253,108
190,56
253,143
253,107
8,377
253,182
253,218
7,30
8,111
8,40
147,148
147,166
32,74
8,49
253,377
253,11
8,127
8,253
253,8
8,12
190,237
253,40
11,73
253,8
253,12
253,299
147,151
8,108
8,302
271,147
253,143
8,102
8,8
8,127
253,143
253,14
253,302
41,27
253,143
147,127
253,49
253,253
61,145
253,287
253,10
253,143
253,143
253,253
253,200
253,270
107,38
253,158
253,143
253,1
253,12
253,143
8,40
8,12
8,7
147,355
253,107
253,253
8,143
253,143
253,145
253,30
107,182
253,143
253,147
253,32
8,136
253,143
2,212
253,27
253,276
253,98
253,147
253,40
8,141
253,223
8,243
8,141
253,253
253,384
253,131
253,215
107,241
8,319
253,177
253,143
253,241
253,275
253,299
8,124
253,151
253,29
253,223
8,232
147,298
253,390
8,224
253,287
8,143
253,143
253,232
190,69
253,235
8,117
253,22
253,143
253,143
147,225
253,172
253,217
253,143
253,10
8,8
253,34
190,8
253,223
8,82
253,22
253,143
253,143
8,41
253,143
253,143
253,180
147,142
8,8
8,143
253,299
253,3
253,220
8,7
253,177
253,30
8,187
107,56
253,153
253,143
8,2
8,31
8,232
8,108
253,30
253,143
253,49
253,294
253,143
253,93
253,12
253,182
253,35
8,221
253,328
253,41
8,7
253,232
253,186
253,8
253,143
8,128
8,177
147,30
253,26
253,197
8,145
253,143
61,145
253,299
71,74
253,80
253,143
8,106
253,143
253,8
32,61
147,375
61,73
8,61
8,373
8,80
8,41
253,41
8,18
253,130
253,22
253,223
253,223
253,7
8,77
253,143
253,232
253,5
253,44
253,22
253,143
8,121
253,143
253,168
253,220
107,93
253,143
253,299
107,82
8,62
253,200
253,143
253,131
253,131
253,111
253,80
253,143
253,30
253,233
253,232
223,225
8,119
71,60
253,1
253,143
253,12
253,143
253,10
118,61
71,118
253,22
253,131
78,70
253,167
41,41
253,120
253,182
8,145
107,62
253,143
253,13
253,143
8,8
253,299
75,71
8,299
253,175
8,12
253,30
8,253
253,143
253,150
253,143
8,40
253,147
147,148
253,232
253,180
8,223
253,3
253,14
8,6
8,25
253,221
253,107
253,147
253,325
253,26
8,109
253,108
153,130
73,45
8,107
253,82
253,110
253,299
253,8
253,171
8,31
8,29
253,143
107,143
8,231
8,145
253,143
8,147
8,3
253,393
253,151
253,384
253,13
8,188
8,244
253,232
253,143
253,207
8,8
147,212
8,143
253,143
253,9
253,143
8,190
271,147
253,162
253,12
8,143
253,30
253,230
253,284
8,8
253,127
118,60
8,147
253,325
147,355
253,143
253,239
253,209
147,30
253,223
271,384
253,232
60,71
253,143
253,8
253,275
253,8
8,44
271,132
8,222
271,82
8,287
253,8
253,197
253,106
271,149
8,190
8,223
271,80
147,378
253,143
253,303
6,36
8,8
190,56
253,143
8,105
8,41
8,269
253,384
253,178
253,180
61,60
253,31
253,26
253,102
253,143
253,47
8,35
190,3
190,182
8,6
61,61
253,145
8,296
253,49
253,241
253,143
253,384
8,106
253,143
253,80
2,365
253,300
8,190
8,12
253,143
36,71
8,41
61,107
32,91
253,200
253,14
253,299
253,143
253,8
253,168
253,269
253,15
8,27
8,145
253,142
8,36
8,41
253,280
253,299
253,177
253,145
253,28
253,392
8,382
253,143
253,108
8,193
253,200
8,125
8,41
41,127
147,98
253,121
253,128
253,143
153,13
8,328
8,8
253,143
253,121
253,268
8,14
253,143
253,147
223,151
202,73
8,107
253,253
147,271
253,143
253,133
8,147
253,149
190,41
253,143
253,131
147,233
253,47
147,299
8,41
8,143
253,30
8,175
253,276
223,299
253,143
8,182
8,148
253,182
253,2
6,365
190,108
253,14
8,111
271,299
8,82
253,298
253,129
253,211
253,12
253,334
253,151
253,143
253,143
253,228
61,118
107,6
8,127
190,64
107,116
107,271
253,106
253,158
8,224
253,143
60,61
253,131
253,176
8,190
253,16
8,373
153,223
253,80
253,151
253,143
253,48
8,106
71,71
253,143
8,147
253,253
61,105
253,107
8,22
253,267
8,22
36,61
8,210
253,366
271,292
253,142
253,143
118,118
153,12
253,49
253,17
147,80
253,80
8,129
253,41
8,142
8,56
253,14
253,98
253,143
107,190
253,40
253,40
253,12
253,143
253,225
2,170
8,14
253,30
8,176
253,131
253,167
8,148
202,70
8,106
253,143
223,128
253,48
253,290
8,124
253,143
253,2
253,12
253,143
153,249
253,143
8,41
253,108
253,143
8,8
271,13
253,131
253,269
253,3
8,143
253,143
253,31
253,15
253,273
253,143
107,299
253,12
253,111
253,143
253,225
253,211
253,143
253,269
253,269
61,11
253,143
32,118
253,299
118,103
271,243
253,30
8,7
253,141
8,223
8,7
253,196
253,143
253,18
253,271
147,368
8,8
253,143
71,70
32,118
8,74
253,121
253,225
8,64
253,271
8,8
253,223
253,119
107,7
60,56
8,194
8,233
190,182
253,147
8,6
271,175
253,105
147,83
253,180
253,143
8,143
253,7
253,3
253,253
253,152
253,91
147,200
253,143
8,118
8,377
61,61
153,80
8,131
253,30
253,19
253,35
223,214
147,215
32,69
253,62
8,27
253,37
107,88
253,143
253,143
253,85
253,8
253,41
147,253
253,151
271,215
253,180
253,158
253,143
253,143
8,118
271,100
253,393
253,226
253,45
190,60
253,143
71,124
107,8
253,218
253,143
8,145
237,212
253,232
253,26
8,171
253,143
253,152
253,12
253,6
8,49
253,182
8,8
8,169
271,30
45,74
8,296
71,61
253,143
253,98
253,135
253,133
107,110
253,22
253,52
118,73
253,148
253,143
8,22
8,241
8,242
223,187
253,271
253,143
271,202
253,215
253,143
253,12
253,143
253,110
253,266
8,12
271,36
8,7
253,143
253,159
8,22
253,303
153,217
253,142
153,226
253,169
71,61
8,118
253,225
253,143
8,287
147,151
253,30
253,158
253,233
8,98
253,143
253,143
61,129
147,243
190,182
190,284
253,229
253,45
253,143
61,69
8,7
8,104
253,223
253,6
253,161
253,299
190,81
8,80
8,231
253,106
253,267
8,299
253,4
253,131
253,16
253,223
253,143
32,61
253,299
253,136
223,123
8,223
253,243
253,223
253,30
8,378
8,7
253,143
8,269
271,249
8,147
6,148
8,60
253,194
8,118
253,40
147,30
147,15
253,143
8,8
253,130
8,253
8,378
253,143
71,73
253,22
271,299
107,22
8,229
253,152
8,230
36,73
253,145
253,143
253,142
153,236
253,210
253,130
253,143
253,41
8,373
8,147
253,253
153,162
147,362
253,12
253,190
8,253
253,22
253,138
41,106
253,143
253,310
8,143
253,35
8,22
8,129
61,115
190,127
253,7
253,143
8,19
253,41
8,145
253,158
153,214
8,237
147,13
253,44
8,188
253,253
8,98
253,40
8,190
253,143
8,219
253,143
253,143
253,211
153,19
8,125
253,32
73,64
8,373
253,253
253,143
8,8
253,13
253,44
253,143
253,143
253,256
253,143
271,154
8,224
253,34
8,45
6,365
253,151
8,253
253,143
253,143
8,115
253,143
8,2
8,132
74,61
253,143
253,143
118,61
253,143
253,18
8,8
32,73
271,35
253,328
8,287
271,236
8,2
78,74
7,355
8,138
8,25
8,271
253,26
8,62
8,121
8,7
107,8
253,235
253,27
253,122
8,210
8,38
253,130
253,166
253,143
253,10
32,56
223,233
253,175
253,137
41,104
253,41
253,143
8,81
8,224
253,171
253,8
253,299
253,25
8,278
8,151
253,143
8,190
8,32
253,143
8,253
253,143
8,8
147,225
253,143
253,151
253,12
253,128
108,362
253,143
253,140
8,8
153,236
253,236
253,253
8,41
253,143
253,143
253,232
253,143
253,98
8,35
8,22
253,143
147,270
253,12
8,22
253,41
253,143
271,117
8,62
253,221
223,355
253,234
8,8
253,143
8,182
147,120
253,275
253,104
253,368
253,181
8,256
253,143
253,129
147,80
253,299
190,8
71,128
147,211
253,221
253,290
61,41
253,310
8,190
253,7
8,41
253,130
253,100
253,248
253,30
253,61
253,30
253,143
253,299
253,269
73,275
253,143
253,299
253,269
253,322
107,22
253,171
253,28
107,129
6,271
253,140
8,147
8,321
8,121
223,363
8,8
107,147
253,30
8,8
8,7
107,38
8,138
8,7
107,7
253,143
253,14
2,177
8,22
253,14
8,143
8,29
253,41
253,384
253,197
8,141
253,328
107,108
253,143
253,211
8,187
107,78
223,339
8,7
253,223
8,223
253,200
8,8
271,215
253,268
253,232
253,384
253,76
253,143
253,121
253,11
8,104
223,236
253,147
253,3
253,23
8,182
271,162
253,284
8,80
8,30
253,384
78,118
8,107
253,158
223,106
253,232
271,269
8,147
253,143
253,271
253,147
253,147
8,384
8,371
253,11
107,41
253,35
253,143
253,143
223,12
253,143
253,390
253,48
253,135
253,273
8,127
6,208
253,235
253,220
253,200
253,7
253,143
253,223
253,143
253,30
8,7
253,26
253,26
107,41
253,143
8,287
253,143
253,143
253,190
107,106
6,132
253,143
237,362
8,8
253,279
253,11
253,299
253,143
253,1
253,30
253,269
8,38
223,210
253,153
8,384
8,214
253,223
8,143
8,49
253,22
147,297
8,69
253,143
253,80
223,271
253,232
223,219
253,209
190,80
253,147
253,382
253,233
253,143
253,143
271,154
8,376
253,82
253,85
253,224
8,34
253,232
8,81
253,325
190,74
253,150
253,147
107,116
253,149
253,149
253,80
253,193
253,271
8,143
202,73
253,187
253,6
8,41
253,22
8,91
253,225
253,12
8,108
253,231
253,143
253,143
253,172
253,16
8,127
253,19
41,169
253,246
253,65
8,33
253,253
8,3
253,131
147,21
271,248
8,292
253,143
8,200
8,118
147,194
253,236
8,49
253,143
8,41
271,12
8,169
8,232
253,162
253,143
253,223
8,147
253,158
253,202
8,49
253,143
11,73
147,368
253,8
253,200
253,131
253,93
253,384
